measure_name,sector,program,market,electric_utility,gas_utility,baseline_condition,efficient_condition,complementary_condition,building_type,electric_end_use,measure_life_(yrs),incremental_cost_(usd),annual_oandm_savings_(usd),annual_energy_saved_(kwh),water_savings_(gallons),energy_impact_1,energy_impact_1_fuel_type,energy_impact_1_units,energy_impact_2,energy_impact_2_fuel_type,energy_impact_2_units,energy_impact_3,energy_impact_3_fuel_type,energy_impact_3_units,energy_impact_1_end_use,energy_impact_2_end_use,energy_impact_3_end_use,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,LIRNC,NC,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,single_family_li,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,0.21662146808146338,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3593.8946577204792,2.333697829688623,1540.0,3636.620722749914,2.3614420277596846,980.0,4138.658036252398,4.223120445155509,700,4629.874657720479,6.614106653886399
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,multi_family,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,0.21662146808146338,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8067.217203035977,5.238452729244141,1540.0,8163.350849352206,5.30087717490403,980.0,8611.980581567896,8.78773528731418,700,9103.197203035978,13.004567432908539
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,multi_family_li,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,0.21662146808146338,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8067.217203035977,5.238452729244141,1540.0,8163.350849352206,5.30087717490403,980.0,8611.980581567896,8.78773528731418,700,9103.197203035978,13.004567432908539
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,single_family,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,0.21662146808146338,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3593.8946577204792,2.333697829688623,1540.0,3636.620722749914,2.3614420277596846,980.0,4138.658036252398,4.223120445155509,700,4629.874657720479,6.614106653886399
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,single_family_li,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,0.21662146808146338,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3593.8946577204792,2.333697829688623,1540.0,3636.620722749914,2.3614420277596846,980.0,4138.658036252398,4.223120445155509,700,4629.874657720479,6.614106653886399
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,multi_family,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,0.21662146808146338,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8067.217203035977,5.238452729244141,1540.0,8163.350849352206,5.30087717490403,980.0,8611.980581567896,8.78773528731418,700,9103.197203035978,13.004567432908539
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,multi_family_li,,10,700,0,715,0,180.0,natural_gas,therms,67.5,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,67.5,180.0,0.0,0.0,0.0,0.0,32.34173656861666,155.19126086581983,7864.447584133459,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,45.534816105203184,0.09667841865456976,2.4353286342564213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.066823158114175,0.21662146808146338,0.0,0.0,0.0,420.0,187.53299743443648,0.4465071367486583,560.0,7864.447584133459,14.04365640023832,980.0,8051.980581567895,8.216306715885606,1540.0,8067.217203035977,5.238452729244141,1540.0,8163.350849352206,5.30087717490403,980.0,8611.980581567896,8.78773528731418,700,9103.197203035978,13.004567432908539
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,single_family,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,0.21662146808146338,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3593.8946577204792,2.333697829688623,1540.0,3636.620722749914,2.3614420277596846,980.0,4138.658036252398,4.223120445155509,700,4629.874657720479,6.614106653886399
furnace_natural_gas_baseline_residential_to_furnace_natural_gas_efficient_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,furnace_natural_gas_baseline_residential,furnace_natural_gas_efficient_residential,,single_family_li,,10,700,0,715,0,80.0,natural_gas,therms,30.0,electricity,kWh,,,,,,,700,0.03424657534246575,1,0,30.0,80.0,0.0,0.0,0.0,0.0,14.374105141607405,68.97389371814214,3495.310037392648,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,350.0,350.0,350.0,1050.0,70.0,210.0,210.0,14.02,20.23769604675697,0.04296818606869767,1.082368281891743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.36303251471741,0.21662146808146338,0.0,0.0,0.0,420.0,83.34799885974954,0.198447616332737,560.0,3495.310037392648,6.241625066772586,980.0,3578.658036252398,3.6516918737269366,1540.0,3593.8946577204792,2.333697829688623,1540.0,3636.620722749914,2.3614420277596846,980.0,4138.658036252398,4.223120445155509,700,4629.874657720479,6.614106653886399
refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,multi_family,unknown,10,1300,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,1300,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,780.0,3241.3110667680385,4.155527008676972,1040.0,0.0,0.0,1820.0,3241.3110667680385,1.7809401465758452,2860.0,3268.54768823612,1.1428488420406013,2860.0,4930.116883825252,1.7238170922465919,1820.0,4281.3110667680385,2.3523687180044166,1300,5192.5276882361195,3.994252067873938
refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,LIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,multi_family_li,unknown,10,1300,0,0,0,1166.666666666667,electricity,kWh,,,,,,,refrigeration,,,1300,0.03424657534246575,1,0,1166.666666666667,0.0,0.0,0.0,0.0,0.0,558.992977729177,2682.3180890388617,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.02,787.0215129294379,1.6709850137826874,42.09209985134557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.7845977945661,0.21662146808146338,0.0,0.0,0.0,780.0,3241.3110667680385,4.155527008676972,1040.0,0.0,0.0,1820.0,3241.3110667680385,1.7809401465758452,2860.0,3268.54768823612,1.1428488420406013,2860.0,4930.116883825252,1.7238170922465919,1820.0,4281.3110667680385,2.3523687180044166,1300,5192.5276882361195,3.994252067873938
refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,single_family,unknown,10,1300,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,1300,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,780.0,1944.7866400608223,2.4933162052061824,1040.0,0.0,0.0,1820.0,1944.7866400608223,1.0685640879455067,2860.0,1972.0232615289037,0.6895186229122041,2860.0,2968.964778882383,1.0380995730357983,1820.0,2984.7866400608223,1.6399926593740781,1300,3896.0032615289037,2.9969255857914643
refrigerator_electricity_efficient_residential_refrigerator_electricity_existing_residential,residential,LIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_efficient_residential,,single_family_li,unknown,10,1300,0,0,0,700.0,electricity,kWh,,,,,,,refrigeration,,,1300,0.03424657534246575,1,0,700.0,0.0,0.0,0.0,0.0,0.0,335.39578663750615,1609.3908534233162,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,650.0,650.0,650.0,1950.0,130.0,390.0,390.0,26.02,472.2129077576627,1.0025910082696121,25.255259910807336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.4707586767397,0.21662146808146338,0.0,0.0,0.0,780.0,1944.7866400608223,2.4933162052061824,1040.0,0.0,0.0,1820.0,1944.7866400608223,1.0685640879455067,2860.0,1972.0232615289037,0.6895186229122041,2860.0,2968.964778882383,1.0380995730357983,1820.0,2984.7866400608223,1.6399926593740781,1300,3896.0032615289037,2.9969255857914643
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family_li,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRNC,NC,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family_li,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family_li,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRROB,ROB,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family_li,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,multi_family_li,unknown,10,450,0,0,0,750.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,750.0,0.0,0.0,0.0,0.0,0.0,359.35262854018515,1724.3473429535532,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,505.94240116892433,1.0742046517174415,27.05920704729358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0758128679354,0.21662146808146338,0.0,0.0,0.0,270.0,2083.6999714937383,7.71740730182866,360.0,0.0,0.0,630.0,2083.6999714937383,3.3074602722122832,990.0,2093.9365929618198,2.115087467638202,990.0,3162.0882186976905,3.194028503735041,630.0,2443.6999714937383,3.8788888436408544,450,2759.91659296182,6.133147984359599
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,NLIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_efficient_residential_refrigerator_electricity_baseline_residential,residential,LIRRENO,RENO,test_utility_1,test_utility_1,refrigerator_electricity_baseline_residential,refrigerator_electricity_efficient_residential,,single_family_li,unknown,10,450,0,0,0,450.0,electricity,kWh,,,,,,,refrigeration,,,450,0.03424657534246575,1,0,450.0,0.0,0.0,0.0,0.0,0.0,215.61157712411108,1034.608405772132,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,225.0,225.0,225.0,675.0,45.0,135.0,135.0,9.02,303.56544070135453,0.6445227910304651,16.235524228376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.44548772076115,0.21662146808146338,0.0,0.0,0.0,270.0,1250.2199828962432,4.630444381097197,360.0,0.0,0.0,630.0,1250.2199828962432,1.9844761633273702,990.0,1260.4566043643247,1.2731884892568937,990.0,1901.347579805847,1.9205531109149971,630.0,1610.2199828962432,2.555904734755942,450,1926.4366043643247,4.280970231920722
refrigerator_electricity_top10_residential_refrigerator_electricity_existing_residential,residential,NLIRRET_ER,RET_ER,test_utility_1,test_utility_1,refrigerator_electricity_existing_residential,refrigerator_electricity_top10_residential,,multi_family,unknown,10,1600,0,0,0,1583.333333333333,electricity,kWh,,,,,,,refrigeration,,,1600,0.03424657534246575,1,0,1583.333333333333,0.0,0.0,0.0,0.0,0.0,758.6333269181684,3640.2888351241672,0.0,0,0,0,0,0,0,0.0,0,0.5,0.5,0.5,800.0,800.0,800.0,2400.0,160.0,480.0,480.0,32.02,1068.100624689951,2.2677653758479317,57.12499265539754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127.4933827211964,0.21662146808146338,0.0,0.0,0.0,960.0,4398.922162042336,4.582210585460767,1280.0,0.0,0.0,2240.0,4398.922162042336,1.9638045366260428,3520.0,4432.158783510417,1.2591360180427322,3520.0,6687.145548952811,1.8997572582252302,2240.0,5678.922162042336,2.5352331080546144,1600,6800.138783510417,4.2500867396940105
