id,measure_name,sector,program,market,gas_utility,electric_utility,baseline_condition,efficient_condition,complementary_condition,building_type,electric_end_use,measure_life_(yrs),incremental_cost_(usd),annual_oandm_savings_(usd),annual_energy_saved_(kwh),water_savings_(gallons),energy_impact_1,energy_impact_1_fuel_type,energy_impact_1_units,energy_impact_2,energy_impact_2_fuel_type,energy_impact_2_units,energy_impact_3,energy_impact_3_fuel_type,energy_impact_3_units,energy_impact_1_end_use,energy_impact_2_end_use,energy_impact_3_end_use,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
48,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRNC,NC,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
49,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
50,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
51,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
52,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
53,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
54,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
55,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
56,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
57,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
58,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
59,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
60,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
61,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRRENO,RENO,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
62,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRRENO,RENO,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
63,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRRENO,RENO,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
64,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRRENO,RENO,GasSellers,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
65,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRRENO,RENO,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
66,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRRENO,RENO,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family_li,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
67,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRRENO,RENO,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
68,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,LIRRENO,RENO,Methaners,ElecCo,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,single_family_li,space_heating,10,2300,100,0,0,0.0,natural_gas,therms,1600.0,electricity,kWh,700.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2300.0,0.0,0.0,0.0,0.0,0.0,1211.4295654840373,79.13962948454704,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1450.6658665075975,2.9292809173923473,78.13634307874821,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1531.731490503738,0.43324293616292675,0.0,0.0,0.0,1380.0,1290.5691949685843,0.9351950688178147,1840.0,0.0,0.0,3220.0,1290.5691949685843,0.4007978866362063,5060.0,2208.1031272558816,0.43638401724424536,5060.0,5271.566108263358,1.0418114838465133,3220.0,3130.5691949685843,0.9722264580647777,2300,5595.02272158233,2.4326185746010127
69,furnace_natural_gas_baseline_residential_to_cchp_electricity_efficient_residential,residential,NLIRRENO,RENO,Methaners,FreshTricity,furnace_natural_gas_baseline_residential,cchp_electricity_efficient_residential,,multi_family,space_heating,10,2300,100,0,0,-400.0,natural_gas,therms,1850.0,electricity,kWh,875.0,electricity,kWh,,,,2300,0.00011415525114155251,1,0,2725.0,-400.0,0.0,0.0,0.0,0.0,1435.2806808452183,93.76325667190899,-17476.55018696324,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,1150.0,1150.0,1150.0,3450.0,230.0,690.0,690.0,63.08040567355166,1718.7236896666104,3.4705610869104984,92.57458038677775,-55084.61869870385,0.0,0,0,0,-30.007526502249874,0.0,0,0,0,-10.965002189737758,0.0,0,0,0,-53310.82239625555,0.43324293616292675,0.0,0.0,0.0,1380.0,1529.0439375171272,1.1080028532732806,1840.0,-17476.55018696324,-9.498125101610455,3220.0,-15947.50624944611,-4.952641692374568,5060.0,-15029.972317158816,-2.9703502603080665,5060.0,-66526.02588227406,-13.14743594511345,3220.0,-14107.506249446113,-4.381213120945998,2300,-11643.052722832368,-5.062196836014073
