competition_group,electric_utility,gas_utility,building_type,time,total_stock,ret_er_stock,remaining_stock,rob_stock,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock,ret_er_below_baseline_flow,ret_er_baseline_flow,ret_er_efficient_flow,ret_er_top10_flow,rob_below_baseline_flow,rob_baseline_flow,rob_efficient_flow,rob_top10_flow,remaining_below_baseline_flow,remaining_baseline_flow,remaining_efficient_flow,remaining_top10_flow,remaining_baseline_flow_2,remaining_efficient_flow_2,remaining_top10_flow_2
refrigeration,test_utility_1,none,single_family_li,19,19000.0,5700.099999997848,11402.200000004304,1897.6999999978486,70.97051965118187,11101.232059360373,106.45577947677282,123.54164151597541,65.33031777968733,5430.246116936422,97.99547666953097,106.52808861220767,25.540257798484316,1792.882865246247,38.310386697726464,40.96649025539069,1.5664373404413539,-6.367321651005113,2.349656010662031,2.451228299901686,30.608608421823508,-123.7429006219918,45.912912632735264,47.221379567433246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,0,60000.0,18000.0,36000.0,6000.0,7200.0,9000.0,10800.0,9000.0,3600.0,4500.0,5400.0,4500.0,1200.0,1500.0,1800.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,1,60000.0,18000.0,36000.0,6000.0,6000.0,13500.0,9000.0,7500.0,3552.0,4680.0,5328.0,4440.0,1176.0,1590.0,1764.0,1470.0,72.0,-270.0,108.0,90.0,1200.0,-4500.0,1800.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,2,60000.0,18000.0,36000.0,5999.999999999999,5000.0,17250.0,7500.0,6250.0,3320.64,5547.599999999999,4980.959999999999,4150.799999999999,1160.32,1648.7999999999997,1740.4799999999998,1450.3999999999999,71.03999999999996,-266.39999999999964,106.5600000000004,88.80000000000018,1176.0,-4410.0,1764.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,3,60000.0,17999.999999999996,36000.0,5999.999999999999,4166.666666666667,20375.0,6250.0,5208.333333333334,3002.818133333333,6739.431999999999,4504.227199999999,3753.522666666666,1084.7423999999999,1932.2159999999997,1627.1135999999997,1355.9279999999997,66.41280000000006,-249.04799999999977,99.61920000000009,83.01600000000008,1160.32,-4351.199999999999,1740.4799999999998,1450.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,4,60000.0,17999.999999999996,36000.00000000001,5999.999999999998,3472.2222222222226,22979.166666666668,5208.333333333334,4340.277777777778,2656.285624888889,8038.928906666665,3984.4284373333326,3320.3570311111107,980.9205902222221,2321.547786666666,1471.380885333333,1226.1507377777775,60.0563626666667,-225.21136000000024,90.08454400000028,75.07045333333326,1084.7423999999999,-4067.7839999999997,1627.1135999999997,1355.9279999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,5,59999.99999999999,17999.999999999996,36000.0,5999.999999999998,2893.518518518519,25149.305555555555,4340.277777777778,3616.8981481481487,2314.1436452977778,9321.961330133332,3471.215467946666,2892.6795566222218,867.7199707970369,2746.0501095111103,1301.5799561955553,1084.649963496296,53.12571249777784,-199.22142186666588,79.68856874666653,66.40714062222241,980.9205902222221,-3678.452213333332,1471.380885333333,1226.1507377777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,6,60000.0,17999.999999999996,36000.0,5999.999999999999,2411.2654320987663,26957.754629629628,3616.8981481481487,3014.0817901234573,1994.1602680143012,10521.898994946368,2991.2404020214512,2492.7003350178766,755.953590797274,3165.1740345102216,1133.9303861959108,944.9419884965924,46.28287290595563,-173.56077339733383,69.42430935893344,57.85359113244431,867.7199707970369,-3253.949890488888,1301.5799561955553,1084.649963496296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,7,60000.0,17999.999999999996,36000.0,5999.999999999999,2009.3878600823052,28464.79552469136,3014.0817901234573,2511.734825102881,1704.7289471191377,11607.266448303231,2557.093420678706,2130.9111838989224,651.4256875513383,3557.1536716824803,977.1385313270073,814.282109439173,39.883205360285956,-149.56202010107336,59.82480804042916,49.85400670035733,755.953590797274,-2834.8259654897774,1133.9303861959108,944.9419884965924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,8,60000.0,18000.0,36000.0,5999.999999999999,1674.4898834019211,29720.6629372428,2511.734825102881,2093.112354252401,1448.654222131554,12567.54666700667,2172.9813331973305,1810.817777664443,556.878122725585,3911.707039779056,835.3171840883772,696.0976534069814,34.09457894238267,-127.85467103393603,51.14186841357423,42.61822367797822,651.4256875513383,-2442.846328317519,977.1385313270073,814.282109439173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,9,59999.99999999999,17999.999999999996,36000.0,5999.999999999998,1395.4082361682676,30767.219114369,2093.112354252401,1744.2602952103343,1225.5357390262689,13404.24097865149,1838.3036085394028,1531.919673782836,473.22704589630763,4225.3985778888455,709.8405688444614,591.5338073703847,28.973084442631034,-108.64906665986746,43.45962666394644,36.21635555328885,556.878122725585,-2088.2929602209433,835.3171840883772,696.0976534069814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,10,60000.0,18000.0,36000.0,5999.999999999998,1162.8401968068897,31639.349261974166,1744.2602952103343,1453.550246008612,1033.2513888585402,14125.307291780473,1549.87708328781,1291.5642360731752,400.3416747485811,4498.71871969282,600.5125121228716,500.4270934357264,24.510714780525404,-91.91518042696953,36.76607217078799,30.638393475656812,473.22704589630763,-1774.6014221111527,709.8405688444614,591.5338073703847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,11,60000.0,17999.999999999996,36000.00000000001,5999.999999999999,969.0334973390748,32366.124384978473,1453.550246008612,1211.2918716738434,868.8642735220611,14741.758974292268,1303.2964102830915,1086.0803419025763,337.5287870271231,4734.2670486482875,506.29318054068455,421.9109837839038,20.66502777717085,-77.49385416439145,30.997541665756216,25.83128472146359,400.3416747485811,-1501.2812803071783,600.5125121228716,500.4270934357264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,12,59999.99999999999,17999.999999999996,36000.0,5999.999999999998,807.527914449229,32971.77032081539,1211.2918716738434,1009.4098930615362,729.1635749242589,15265.636594034026,1093.7453623863885,911.4544686553237,283.8289960172066,4935.641264935473,425.7434940258099,354.78624502150825,17.37728547044128,-65.16482051415369,26.06592820566175,21.721606838051457,337.5287870271231,-1265.7329513517116,506.29318054068455,421.9109837839038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,13,59999.99999999999,18000.0,35999.99999999999,5999.999999999998,672.9399287076909,33476.475267346155,1009.4098930615362,841.1749108846135,610.9748546920539,15708.844294904795,916.462282038081,763.7185683650674,238.1934344752579,5106.7746207177815,357.2901517128869,297.74179309407236,14.583271498485146,-54.687268119319924,21.874907247727833,18.22908937310649,283.8289960172066,-1064.3587350645248,425.7434940258099,354.78624502150825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,14,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,560.7832739230757,33897.06272278846,841.1749108846135,700.9790924038446,511.32689318342375,16082.524150562158,766.9903397751356,639.1586164792797,199.5851191994043,5251.555803002233,299.37767879910643,249.48139899925536,12.219497093841028,-45.82311410190414,18.329245640761656,15.274371367301342,238.1934344752579,-893.2253792822166,357.2901517128869,297.74179309407236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,15,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,467.31939493589647,34247.55226899038,700.9790924038446,584.1492436698705,427.5307825336828,16396.759565498687,641.2961738005241,534.4134781671034,167.03345177325176,5373.624555850305,250.55017765987762,208.7918147165647,10.226537863668455,-38.34951698875739,15.339806795502682,12.783172329585568,199.5851191994043,-748.4441969977661,299.37767879910643,249.48139899925536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,16,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999999,389.43282911324707,34539.62689082532,584.1492436698705,486.7910363915588,357.2066770779888,16660.474960957537,535.8100156169832,446.508346347486,139.6600556276697,5476.274791396238,209.4900834415045,174.57506953458713,8.550615650673649,-32.06480869002553,12.82592347601053,10.688269563342033,167.03345177325176,-626.375444149694,250.55017765987762,208.7918147165647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,17,59999.999999999985,17999.999999999996,35999.99999999999,5999.999999999997,324.5273575943726,34783.0224090211,486.7910363915588,405.6591969929657,298.2805005431605,16881.448122963142,447.4207508147407,372.8506256789506,116.687514512143,5562.421820579461,175.03127176821448,145.85939314017875,7.144133541559768,-26.79050078084765,10.716200312339652,8.93016692694971,139.6600556276697,-523.7252086037615,209.4900834415045,174.57506953458713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,18,59999.999999999985,17999.99999999999,36000.0,5999.999999999997,270.4394646619772,34985.852007517584,405.6591969929657,338.0493308274714,248.9644866205936,17066.383175172767,373.44672993089034,311.205608275742,97.43829684409909,5634.6063868346255,146.1574452661486,121.79787105512386,5.965610010863202,-22.371037540735415,8.948415016294803,7.457012513579002,116.687514512143,-437.5781794205359,175.03127176821448,145.85939314017875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily,19,59999.999999999985,17999.999999999993,36000.0,5999.999999999996,225.36622055164767,35154.87667293132,338.0493308274714,281.7077756895595,207.73004203578398,17221.012342365804,311.595063053676,259.66255254473,81.32839896272723,5695.01850388977,121.99259844409085,101.66049870340905,4.979289732411871,-18.67233649654372,7.468934598617807,6.224112165514839,97.43829684409909,-365.3936131653718,146.1574452661486,121.79787105512386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,0,100000.0,30000.0,60000.0,10000.0,12000.0,15000.0,18000.0,15000.0,6000.0,7500.0,9000.0,7500.0,2000.0,2500.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,1,100000.0,29999.666666666668,60002.666666666664,9997.666666666668,9999.444444444445,22498.75,14999.166666666666,12505.305555555555,5919.3422222222225,7799.133333333333,8879.013333333334,7402.177777777778,1959.3466666666666,2649.116666666667,2939.02,2450.1833333333334,120.0,-450.0,180.0,150.0,2000.0,-7500.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,2,100000.00000000001,29999.888888888887,60002.55555555557,9997.555555555557,8332.407432270282,28745.027962320306,12498.611148405418,10426.509012559558,5533.262788518385,9244.1937608314,8299.894182777576,6922.538156761527,1933.007234833309,2746.798751600944,2899.5108522499636,2418.2387168713394,118.38684444444425,-444.010666666667,177.58026666666592,148.04355555555594,1959.3466666666666,-7348.550000000001,2939.02,2450.1833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,3,100000.0,30000.01851851852,60002.35185185186,9997.62962962963,6943.287098597832,33949.859306174316,10414.930647896743,8694.274799182973,5003.243622665055,11229.128631012502,7504.865433997581,6262.78083084338,1806.929997847504,3218.695960748768,2710.394996771255,2261.6086742621023,110.66525577036737,-415.1139025611501,165.99788365555196,138.45076313523077,1933.007234833309,-7250.756803954613,2899.5108522499636,2418.2387168713394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,4,100000.00000000001,30000.07098765432,60002.25617283952,9997.672839506173,5785.751131488848,38287.05186027428,8678.626697233267,7250.826483843125,4425.508578718598,13393.185893132166,6638.262868077896,5543.1136477256605,1633.8481194346334,3866.8927496691554,2450.77217915195,2046.1597912504335,100.06487245330118,-375.41779775012037,150.0973086799513,125.25561661686788,1806.929997847504,-6778.933668880862,2710.394996771255,2261.6086742621023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,5,100000.00000000003,30000.090020576135,60002.21965020578,9997.690329218107,4821.19141539639,41901.221397424466,7231.787123094581,6048.019714290341,3855.1957300423296,15529.665354297751,5782.793595063493,4832.43534117256,1445.1842481431058,4573.582832661149,2167.7763722146587,1811.1468761991925,88.51017157437218,-332.13770189044226,132.76525736155781,110.86227295451317,1633.8481194346334,-6130.780089837017,2450.77217915195,2046.1597912504335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,6,100000.00000000003,30000.096622085053,60002.2067043896,9997.696673525377,4017.4363078129586,44912.87950934113,6026.154461719434,5045.736425516072,3321.890644841932,17527.63842744145,4982.835967262897,4167.731582538773,1258.9441517606488,5271.266946276695,1888.4162276409727,1579.06934784706,77.10391460084657,-289.4084933255672,115.65587190127007,96.648706823451,1445.1842481431058,-5424.107496556958,2167.7763722146587,1811.1468761991925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,7,100000.00000000001,30000.098865454966,60002.2022605167,9997.698874028349,3347.6775959828624,47422.461516679505,5021.5163939742915,4210.546753880045,2839.5590688551656,19334.723135438544,4259.338603282747,3566.4780578785085,1084.7892281653617,5923.720638185195,1627.1838422480419,1362.0051654297515,66.43781289683875,-249.4491638928739,99.65671934525835,83.35463165077545,1258.9441517606488,-4726.429727248682,1888.4162276409727,1579.06934784706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,8,100000.00000000003,30000.099620389432,60002.20075779227,9997.699621818321,2789.576343708339,49513.6658711885,4184.364515562507,3514.594027332924,2412.8567365344697,20933.437857041026,3619.2851048017033,3034.519922012229,927.2801004130368,6513.8382204319105,1390.920150619555,1165.6611503538188,56.791181377103385,-213.30751460032843,85.18677206565462,71.32956115756997,1084.7892281653617,-4073.978235843154,1627.1838422480419,1362.0051654297515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,9,100000.00000000001,30000.099873224994,60002.20025331188,9997.699873463143,2324.517805033394,51256.240098568946,3486.776707550089,2934.6656421594535,2041.102314081872,22326.310765705774,3061.653471122807,2571.0333223145444,787.9371348512876,7035.910952882981,1181.9057022769312,991.9460834519425,48.25713473068936,-181.33323526696768,72.38570209603404,60.690398440244735,927.2801004130368,-3483.8614013864108,1390.920150619555,1165.6611503538188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,10,100000.00000000001,30000.09995770198,60002.200084556374,9997.699957741665,1936.9905534592413,52708.30486431537,2905.4858301888603,2451.4188365929067,1720.7485999326693,23526.616727085624,2581.122899899003,2171.6117307846807,666.5378366435588,7490.76443687311,999.8067549653379,840.5909292596584,40.82204628163754,-153.47578215038448,61.23306942245608,51.42066644629085,787.9371348512876,-2961.788920580162,1181.9057022769312,991.9460834519425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,11,100000.00000000001,30000.099985894045,60002.20002820531,9997.69998590066,1614.0691183633423,53918.29169429834,2421.1036775450125,2048.7355379986175,1446.8933960573706,24552.713395510586,2170.3400940860547,1830.153100240034,561.9238395325366,7882.73368528024,842.8857592988045,710.1567017890776,34.4149719986533,-129.4696646123266,51.62245799798029,43.43223461569369,666.5378366435588,-2506.9355208685547,999.8067549653379,840.5909292596584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,12,100000.00000000003,30000.09999529691,60002.200009405096,9997.699995298013,1344.9828726327817,54926.558062429496,2017.4743089491717,1713.1847653936438,1214.1802831885407,25424.664131474045,1821.2704247828099,1539.9851558515152,472.4942926229299,8217.81353366901,708.7414389343944,598.6507300716779,28.937867921147472,-108.94773180766788,43.406801881721094,36.60306200480068,561.9238395325366,-2114.966300620419,842.8857592988045,710.1567017890776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,13,100000.00000000001,30000.09999843212,60002.20000313559,9997.699998432301,1120.756792317428,55766.73336590705,1681.1351884761418,1433.574656434973,1017.315217836658,26162.30103953771,1525.9728267549865,1294.5109143027644,396.500015540323,8502.55582871693,594.7500233104842,503.89413086456494,24.283605663770913,-91.5087172764579,36.42540849565626,30.799703117030276,472.4942926229299,-1779.886461629003,708.7414389343944,598.6507300716779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,14,100000.00000000003,30000.099999477345,60002.200001045305,9997.699999477374,933.9121063057567,56466.840557965035,1400.8681594586349,1200.5791773158792,851.3441381014466,26784.183931981515,1277.016207152169,1087.5557222422144,332.21219720549567,8743.436898509994,498.3182958082433,423.7326079536407,20.346304356733185,-76.75597917788764,30.519456535099835,25.890218286055187,396.500015540323,-1495.1441697153714,594.7500233104842,503.89413086456494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,15,100000.00000000003,30000.099999825783,60002.20000034846,9997.699999825782,778.2168515802547,57050.23080643622,1167.325277370382,1006.4270649616021,711.7844264729093,27307.107178868322,1067.6766397093636,913.5317547751866,278.0130501715497,8946.517594137245,417.0195752573243,356.1497802596627,17.02688276202889,-64.31832134991782,25.540324143043335,21.751114444844234,332.21219720549567,-1254.2631009673805,498.3182958082433,423.7326079536407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,16,100000.00000000003,30000.09999994193,60002.200000116165,9997.699999941928,648.4780141453778,57536.362338159386,972.7170212180667,844.6426265933358,594.6692198134473,27745.93331174457,892.0038297201706,767.4936386637378,232.43874082417338,9117.282247781099,348.65811123625997,299.3209001003953,14.23568852945823,-53.859856419148855,21.35353279418723,18.270635095503735,278.0130501715497,-1051.1824056885362,417.0195752573243,356.1497802596627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,17,100000.00000000003,30000.099999980648,60002.20000003873,9997.699999980643,540.3683227573564,57941.44944178034,810.5524841360348,709.8297513649981,496.5417160001625,28113.614116473513,744.8125740002436,645.131593506728,194.19385915096626,9260.584334724046,291.29078872644925,251.6310173791816,11.89338439626897,-45.08333376394876,17.8400765944034,15.349872773274797,232.43874082417338,-880.417752160829,348.65811123625997,299.3209001003953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,18,100000.00000000001,30000.099999993552,60002.20000001291,9997.699999993549,450.28191838457224,58279.00327399141,675.4228775768585,597.4919300600768,414.4225901735659,28421.312567478424,621.6338852603487,542.7309570812156,162.1495595312031,9380.65336138159,243.22433929680463,211.6727397839518,9.930834320003271,-37.729717670143145,14.896251480004821,12.902631870134542,194.19385915096626,-737.1156652565969,291.29078872644925,251.6310173791816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,19,100000.00000000001,30000.09999999785,60002.20000000432,9997.69999999785,375.2140854398934,58560.28250656643,562.8211281598401,503.8822798381541,345.7646566348492,28678.57260695805,518.6469849522738,457.11575145267886,135.33292025840993,9481.134683879187,202.99938038761488,178.2330154726388,8.288451803471332,-31.575748650302558,12.43267770520697,10.854619141624312,162.1495595312031,-617.0466386119588,243.22433929680463,211.6727397839518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,0,12000.0,3600.0,7200.0,1200.0,1440.0,1800.0,2160.0,1800.0,720.0,900.0,1080.0,900.0,240.0,300.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,1,12000.0,3600.0,7200.0,1200.0,1200.0,2700.0,1800.0,1500.0,710.4,936.0,1065.6,888.0,235.2,318.0,352.8,294.0,14.399999999999977,-54.0,21.59999999999991,18.0,240.0,-900.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,2,12000.0,3600.0,7200.0,1200.0,1000.0,3450.0,1500.0,1250.0,664.1279999999999,1109.52,996.192,830.16,232.064,329.76,348.096,290.08,14.20799999999997,-53.27999999999997,21.311999999999898,17.75999999999999,235.2,-882.0,352.8,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,3,12000.0,3600.0,7200.0,1200.0,833.3333333333334,4075.0,1250.0,1041.6666666666667,600.5636266666666,1347.8863999999999,900.8454399999999,750.7045333333333,216.94847999999996,386.4432,325.42271999999997,271.18559999999997,13.28255999999999,-49.809600000000046,19.92384000000004,16.603200000000015,232.064,-870.24,348.096,290.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,4,12000.0,3599.999999999999,7200.000000000001,1199.9999999999998,694.4444444444445,4595.833333333334,1041.6666666666667,868.0555555555557,531.2571249777777,1607.785781333333,796.8856874666665,664.0714062222222,196.1841180444444,464.30955733333326,294.2761770666666,245.23014755555553,12.01127253333334,-45.04227199999991,18.01690880000001,15.014090666666675,216.94847999999996,-813.5568000000001,325.42271999999997,271.18559999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,5,11999.999999999998,3599.999999999999,7200.0,1199.9999999999995,578.7037037037037,5029.861111111111,868.0555555555557,723.3796296296298,462.8287290595555,1864.3922660266662,694.2430935893332,578.5359113244444,173.5439941594074,549.210021902222,260.31599123911104,216.92999269925923,10.625142499555523,-39.84428437333327,15.937713749333284,13.28142812444446,196.1841180444444,-735.6904426666665,294.2761770666666,245.23014755555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,6,11999.999999999998,3599.999999999999,7200.0,1199.9999999999995,482.2530864197531,5391.550925925925,723.3796296296298,602.8163580246916,398.8320536028601,2104.3797989892737,598.2480804042902,498.5400670035753,151.19071815945478,633.0348069020442,226.78607723918213,188.9883976993185,9.256574581191103,-34.71215467946672,13.884861871786711,11.570718226488907,173.5439941594074,-650.7899780977775,260.31599123911104,216.92999269925923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,7,12000.0,3599.9999999999995,7200.0,1199.9999999999998,401.87757201646093,5692.959104938271,602.8163580246916,502.3469650205763,340.9457894238275,2321.453289660646,511.4186841357412,426.18223677978443,130.28513751026765,711.430734336496,195.42770626540147,162.85642188783459,7.976641072057191,-29.91240402021458,11.964961608085787,9.970801340071489,151.19071815945478,-566.9651930979553,226.78607723918213,188.9883976993185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,8,12000.0,3599.999999999999,7200.0,1199.9999999999998,334.89797668038415,5944.132587448559,502.3469650205763,418.6224708504803,289.7308444263108,2513.5093334013336,434.59626663946614,362.1635555328885,111.37562454511698,782.3414079558111,167.06343681767544,139.21953068139624,6.818915788476545,-25.570934206787115,10.228373682714846,8.523644735595667,130.28513751026765,-488.56926566350376,195.42770626540147,162.85642188783459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,9,12000.0,3599.999999999999,7200.000000000001,1199.9999999999995,279.0816472336535,6153.4438228738,418.6224708504803,348.8520590420669,245.10714780525373,2680.8481957302974,367.6607217078806,306.3839347565672,94.64540917926152,845.0797155777689,141.96811376889227,118.30676147407691,5.794616888526207,-21.72981333197322,8.69192533278931,7.2432711106577585,111.37562454511698,-417.6585920441887,167.06343681767544,139.21953068139624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,10,11999.999999999998,3599.999999999999,7200.0,1199.9999999999995,232.5680393613779,6327.869852394833,348.8520590420669,290.7100492017224,206.650277771708,2825.061458356094,309.97541665756205,258.31284721463504,80.06833494971622,899.7437439385637,120.10250242457433,100.08541868714528,4.902142956105081,-18.383036085393996,7.353214434157621,6.127678695131351,94.64540917926152,-354.9202844222307,141.96811376889227,118.30676147407691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,11,12000.0,3599.9999999999995,7200.000000000001,1199.9999999999998,193.80669946781492,6473.224876995695,290.7100492017224,242.2583743347687,173.77285470441223,2948.3517948584536,260.65928205661834,217.21606838051528,67.50575740542462,946.8534097296574,101.25863610813693,84.38219675678077,4.133005555434153,-15.498770832878108,6.199508333151243,5.166256944292712,80.06833494971622,-300.2562560614358,120.10250242457433,100.08541868714528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,12,12000.000000000002,3600.0,7200.000000000002,1199.9999999999998,161.50558288984578,6594.35406416308,242.2583743347687,201.88197861230725,145.8327149848518,3053.1273188068053,218.7490724772777,182.29089373106473,56.76579920344132,987.1282529870948,85.14869880516198,70.95724900430164,3.475457094088256,-13.032964102831102,5.213185641132355,4.34432136761032,67.50575740542462,-253.14659027034236,101.25863610813693,84.38219675678077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,13,12000.000000000004,3600.0,7200.000000000003,1199.9999999999998,134.58798574153815,6695.295053469234,201.88197861230725,168.23498217692273,122.19497093841082,3141.7688589809595,183.2924564076162,152.74371367301347,47.63868689505159,1021.3549241435563,71.45803034257739,59.548358618814476,2.9166542996970293,-10.937453623863803,4.374981449545544,3.6458178746212866,56.76579920344132,-212.87174701290496,85.14869880516198,70.95724900430164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multifamily_li,14,12000.000000000002,3600.0000000000005,7200.000000000002,1200.0,112.15665478461513,6779.412544557695,168.23498217692273,140.19581848076893,102.26537863668476,3216.5048301124325,153.3980679550271,127.83172329585594,39.91702383988087,1050.3111606004468,59.87553575982129,49.89627979985107,2.4438994187682113,-9.164622820380828,3.665849128152331,3.054874273460257,47.63868689505159,-178.64507585644344,71.45803034257739,59.548358618814476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
