competition_group,electric_utility,gas_utility,building_type,market,efficiency_level,adopt_t_0,adopt_t_1,adopt_t_2,adopt_t_3,adopt_t_4,adopt_t_5,adopt_t_6,adopt_t_7,adopt_t_8,adopt_t_9,adopt_t_10,adopt_t_11,adopt_t_12,adopt_t_13,adopt_t_14,adopt_t_15,adopt_t_16,adopt_t_17,adopt_t_18,adopt_t_19
refrigeration,test_utility_1,test_utility_1,multi_family,rob,top10,0.0,12.0,7.840000000000003,37.78880000000001,51.91090488888885,56.600309712592534,55.883189999881466,52.26395162296785,47.2737824128767,41.82553841463857,36.44268557386323,31.406443860729098,26.849895504958283,22.81778077097431,19.30415763792695,16.27583371307628,13.686698072791046,11.486270557763305,9.624608834021956,8.054948940685904
refrigeration,test_utility_1,test_utility_1,multi_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,multi_family_li,remaining,top10,0.0,300.0,250.0,208.33333333333326,173.6111111111111,144.67592592592587,120.56327160493811,100.46939300411532,83.72449417009602,69.77041180841366,58.14200984034437,48.45167486695391,40.37639572246144,33.64699643538461,28.039163696153764,23.36596974679469,19.471641455662393,16.226367879718737,13.521973233098834,11.268311027582286
refrigeration,test_utility_1,test_utility_1,multi_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,multi_family_li,ret_er,top10,0.0,12.0,57.84,79.45546666666664,86.63312711111107,85.53549489777774,79.99584432086914,72.35783022379081,64.01868124689588,55.77962077632128,48.07108754193223,41.09677883411973,34.92517464945058,29.547180058051367,24.911990377157622,20.949027662435356,17.581026363923456,14.731544133706961,12.329003480641632,10.308611146202452
refrigeration,test_utility_1,test_utility_1,multi_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,multi_family_li,rob,top10,0.0,6.0,3.9200000000000017,18.894400000000005,25.955452444444425,28.300154856296267,27.941594999940733,26.131975811483926,23.63689120643835,20.912769207319286,18.221342786931615,15.703221930364549,13.424947752479142,11.408890385487155,9.652078818963474,8.13791685653814,6.843349036395523,5.7431352788816525,4.812304417010978,4.027474470342952
refrigeration,test_utility_1,test_utility_1,single_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family,remaining,top10,0.0,5000.0,4166.666666666666,3472.2222222222244,2893.5185185185146,2411.265432098764,2009.3878600823082,1674.4898834019223,1395.4082361682667,1162.8401968068865,969.0334973390782,807.527914449227,672.9399287076922,560.7832739230726,467.31939493589744,389.43282911324786,324.527357594372,270.4394646619767,225.36622055164844,187.80518379303976
refrigeration,test_utility_1,test_utility_1,single_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family,ret_er,top10,0.0,200.0,964.0000000000005,1324.257777777777,1443.885451851852,1425.5915816296279,1333.2640720144846,1205.9638370631828,1066.9780207815993,929.6603462720232,801.184792365535,684.9463139019954,582.0862441575082,492.4530009675218,415.1998396192939,349.1504610405882,293.0171060653902,245.52573556178504,205.48339134402704,171.81018577004033
refrigeration,test_utility_1,test_utility_1,single_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family,rob,top10,0.0,100.0,65.33333333333348,314.9066666666665,432.590874074074,471.66924760493794,465.69324999901187,435.53293019139824,393.94818677397325,348.54615345532284,303.6890464488606,261.72036550607436,223.74912920798533,190.14817309145292,160.86798031605713,135.6319476089693,114.05581727325807,95.71892131469485,80.2050736168494,67.12457450571583
refrigeration,test_utility_1,test_utility_1,single_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family_li,remaining,top10,0.0,2500.0,2083.333333333333,1736.1111111111122,1446.7592592592573,1205.632716049382,1004.6939300411541,837.2449417009611,697.7041180841334,581.4200984034433,484.5167486695391,403.7639572246135,336.4699643538461,280.3916369615363,233.65969746794872,194.71641455662393,162.263678797186,135.21973233098834,112.68311027582422,93.90259189651988
refrigeration,test_utility_1,test_utility_1,single_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family_li,ret_er,top10,0.0,100.0,482.0000000000002,662.1288888888885,721.942725925926,712.7957908148139,666.6320360072423,602.9819185315914,533.4890103907996,464.8301731360116,400.5923961827675,342.4731569509977,291.0431220787541,246.2265004837609,207.59991980964696,174.5752305202941,146.5085530326951,122.76286778089252,102.74169567201352,85.90509288502017
refrigeration,test_utility_1,test_utility_1,single_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_1,single_family_li,rob,top10,0.0,50.0,32.66666666666674,157.45333333333326,216.295437037037,235.83462380246897,232.84662499950593,217.76646509569912,196.97409338698662,174.27307672766142,151.8445232244303,130.86018275303718,111.87456460399267,95.07408654572646,80.43399015802856,67.81597380448466,57.027908636629036,47.85946065734743,40.1025368084247,33.562287252857914
refrigeration,test_utility_1,test_utility_2,multi_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family,remaining,top10,0.0,2400.0,2000.0,1666.666666666666,1388.8888888888887,1157.407407407407,964.5061728395049,803.7551440329225,669.7959533607682,558.1632944673092,465.136078722755,387.61339893563127,323.0111657796915,269.17597148307686,224.3133095692301,186.92775797435752,155.77313164529915,129.8109430377499,108.17578586479067,90.14648822065828
refrigeration,test_utility_1,test_utility_2,multi_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family,ret_er,top10,0.0,96.0,462.72,635.6437333333331,693.0650168888885,684.2839591822219,639.9667545669531,578.8626417903265,512.149449975167,446.23696621057024,384.56870033545783,328.77423067295786,279.40139719560466,236.37744046441094,199.29592301726098,167.59222129948284,140.64821091138765,117.85235306965569,98.63202784513305,82.46888916961962
refrigeration,test_utility_1,test_utility_2,multi_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family,rob,top10,0.0,48.0,31.360000000000014,151.15520000000004,207.6436195555554,226.40123885037013,223.53275999952587,209.0558064918714,189.0951296515068,167.3021536585543,145.77074229545292,125.62577544291639,107.39958201983313,91.27112308389724,77.2166305517078,65.10333485230512,54.74679229116418,45.94508223105322,38.49843533608782,32.219795762743615
refrigeration,test_utility_1,test_utility_2,multi_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family_li,remaining,top10,0.0,1200.0,1000.0,833.333333333333,694.4444444444443,578.7037037037035,482.25308641975244,401.8775720164613,334.8979766803841,279.0816472336546,232.5680393613775,193.80669946781563,161.50558288984575,134.58798574153843,112.15665478461506,93.46387898717876,77.88656582264957,64.90547151887495,54.087892932395334,45.07324411032914
refrigeration,test_utility_1,test_utility_2,multi_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family_li,ret_er,top10,0.0,48.0,231.36,317.82186666666655,346.53250844444426,342.14197959111095,319.98337728347656,289.43132089516325,256.0747249875835,223.11848310528512,192.28435016772892,164.38711533647893,139.70069859780233,118.18872023220547,99.64796150863049,83.79611064974142,70.32410545569383,58.926176534827846,49.316013922566526,41.23444458480981
refrigeration,test_utility_1,test_utility_2,multi_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,multi_family_li,rob,top10,0.0,24.0,15.680000000000007,75.57760000000002,103.8218097777777,113.20061942518507,111.76637999976293,104.5279032459357,94.5475648257534,83.65107682927714,72.88537114772646,62.812887721458196,53.69979100991657,45.63556154194862,38.6083152758539,32.55166742615256,27.37339614558209,22.97254111552661,19.24921766804391,16.109897881371808
refrigeration,test_utility_1,test_utility_2,single_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,remaining,top10,0.0,10000.0,8333.333333333332,6944.444444444449,5787.037037037029,4822.530864197528,4018.7757201646164,3348.9797668038445,2790.8164723365335,2325.680393613773,1938.0669946781563,1615.055828898454,1345.8798574153843,1121.566547846145,934.6387898717949,778.8656582264957,649.054715188744,540.8789293239533,450.7324411032969,375.6103675860795
refrigeration,test_utility_1,test_utility_2,single_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,ret_er,top10,0.0,400.0,1928.000000000001,2648.515555555554,2887.770903703704,2851.1831632592557,2666.528144028969,2411.9276741263657,2133.9560415631986,1859.3206925440463,1602.36958473107,1369.8926278039908,1164.1724883150164,984.9060019350436,830.3996792385879,698.3009220811764,586.0342121307804,491.0514711235701,410.9667826880541,343.62037154008067
refrigeration,test_utility_1,test_utility_2,single_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family,rob,top10,0.0,200.0,130.66666666666697,629.813333333333,865.181748148148,943.3384952098759,931.3864999980237,871.0658603827965,787.8963735479465,697.0923069106457,607.3780928977212,523.4407310121487,447.49825841597067,380.29634618290584,321.73596063211426,271.2638952179386,228.11163454651614,191.4378426293897,160.4101472336988,134.24914901143165
refrigeration,test_utility_1,test_utility_2,single_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family_li,remaining,top10,0.0,5000.0,4166.666666666666,3472.2222222222244,2893.5185185185146,2411.265432098764,2009.3878600823082,1674.4898834019223,1395.4082361682667,1162.8401968068865,969.0334973390782,807.527914449227,672.9399287076922,560.7832739230726,467.31939493589744,389.43282911324786,324.527357594372,270.4394646619767,225.36622055164844,187.80518379303976
refrigeration,test_utility_1,test_utility_2,single_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family_li,ret_er,top10,0.0,200.0,964.0000000000005,1324.257777777777,1443.885451851852,1425.5915816296279,1333.2640720144846,1205.9638370631828,1066.9780207815993,929.6603462720232,801.184792365535,684.9463139019954,582.0862441575082,492.4530009675218,415.1998396192939,349.1504610405882,293.0171060653902,245.52573556178504,205.48339134402704,171.81018577004033
refrigeration,test_utility_1,test_utility_2,single_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_1,test_utility_2,single_family_li,rob,top10,0.0,100.0,65.33333333333348,314.9066666666665,432.590874074074,471.66924760493794,465.69324999901187,435.53293019139824,393.94818677397325,348.54615345532284,303.6890464488606,261.72036550607436,223.74912920798533,190.14817309145292,160.86798031605713,135.6319476089693,114.05581727325807,95.71892131469485,80.2050736168494,67.12457450571583
refrigeration,test_utility_2,none,multi_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family,remaining,top10,0.0,600.0,500.0,416.6666666666665,347.2222222222222,289.35185185185173,241.12654320987622,200.93878600823064,167.44898834019205,139.5408236168273,116.28401968068874,96.90334973390782,80.75279144492288,67.29399287076922,56.07832739230753,46.73193949358938,38.943282911324786,32.45273575943747,27.043946466197667,22.53662205516457
refrigeration,test_utility_2,none,multi_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family,ret_er,top10,0.0,24.0,115.68,158.91093333333328,173.26625422222213,171.07098979555548,159.99168864173828,144.71566044758163,128.03736249379176,111.55924155264256,96.14217508386446,82.19355766823946,69.85034929890116,59.094360116102735,49.823980754315244,41.89805532487071,35.16205272784691,29.463088267413923,24.658006961283263,20.617222292404904
refrigeration,test_utility_2,none,multi_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family,rob,top10,0.0,12.0,7.840000000000003,37.78880000000001,51.91090488888885,56.600309712592534,55.883189999881466,52.26395162296785,47.2737824128767,41.82553841463857,36.44268557386323,31.406443860729098,26.849895504958283,22.81778077097431,19.30415763792695,16.27583371307628,13.686698072791046,11.486270557763305,9.624608834021956,8.054948940685904
refrigeration,test_utility_2,none,multi_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family_li,remaining,top10,0.0,300.0,250.0,208.33333333333326,173.6111111111111,144.67592592592587,120.56327160493811,100.46939300411532,83.72449417009602,69.77041180841366,58.14200984034437,48.45167486695391,40.37639572246144,33.64699643538461,28.039163696153764,23.36596974679469,19.471641455662393,16.226367879718737,13.521973233098834,11.268311027582286
refrigeration,test_utility_2,none,multi_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family_li,ret_er,top10,0.0,12.0,57.84,79.45546666666664,86.63312711111107,85.53549489777774,79.99584432086914,72.35783022379081,64.01868124689588,55.77962077632128,48.07108754193223,41.09677883411973,34.92517464945058,29.547180058051367,24.911990377157622,20.949027662435356,17.581026363923456,14.731544133706961,12.329003480641632,10.308611146202452
refrigeration,test_utility_2,none,multi_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,multi_family_li,rob,top10,0.0,6.0,3.9200000000000017,18.894400000000005,25.955452444444425,28.300154856296267,27.941594999940733,26.131975811483926,23.63689120643835,20.912769207319286,18.221342786931615,15.703221930364549,13.424947752479142,11.408890385487155,9.652078818963474,8.13791685653814,6.843349036395523,5.7431352788816525,4.812304417010978,4.027474470342952
refrigeration,test_utility_2,none,single_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family,remaining,top10,0.0,5500.0,4583.333333333332,3819.4444444444453,3182.8703703703686,2652.391975308641,2210.326646090536,1841.9388717421134,1534.9490597850963,1279.124216487573,1065.9368470729823,888.2807058941544,740.2339215784596,616.8616013153842,514.051334429485,428.37611202457265,356.9800933538063,297.48341112817434,247.90284260681437,206.58570217234592
refrigeration,test_utility_2,none,single_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family,ret_er,top10,0.0,220.0,1060.3999999999996,1456.6835555555554,1588.2739970370367,1568.1507397925925,1466.5904792159336,1326.5602207694983,1173.675822859761,1022.6263808992244,881.3032716020898,753.4409452921955,640.2948685732572,541.6983010642725,456.71982358122295,384.0655071446454,322.3188166719283,270.0783091179637,226.0317304784312,188.99120434704673
refrigeration,test_utility_2,none,single_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family,rob,top10,0.0,110.0,71.86666666666656,346.39733333333334,475.84996148148116,518.836172365432,512.2625749989138,479.0862232105378,433.3430054513701,383.4007688008546,334.05795109374685,287.8924020566824,246.124042128783,209.16299040059766,176.9547783476628,149.1951423698656,125.4613990005846,105.29081344616407,88.22558097853471,73.83703195628732
refrigeration,test_utility_2,none,single_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family_li,remaining,top10,0.0,2500.0,2083.333333333333,1736.1111111111122,1446.7592592592573,1205.632716049382,1004.6939300411541,837.2449417009611,697.7041180841334,581.4200984034433,484.5167486695391,403.7639572246135,336.4699643538461,280.3916369615363,233.65969746794872,194.71641455662393,162.263678797186,135.21973233098834,112.68311027582422,93.90259189651988
refrigeration,test_utility_2,none,single_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family_li,ret_er,top10,0.0,100.0,482.0000000000002,662.1288888888885,721.942725925926,712.7957908148139,666.6320360072423,602.9819185315914,533.4890103907996,464.8301731360116,400.5923961827675,342.4731569509977,291.0431220787541,246.2265004837609,207.59991980964696,174.5752305202941,146.5085530326951,122.76286778089252,102.74169567201352,85.90509288502017
refrigeration,test_utility_2,none,single_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,none,single_family_li,rob,top10,0.0,50.0,32.66666666666674,157.45333333333326,216.295437037037,235.83462380246897,232.84662499950593,217.76646509569912,196.97409338698662,174.27307672766142,151.8445232244303,130.86018275303718,111.87456460399267,95.07408654572646,80.43399015802856,67.81597380448466,57.027908636629036,47.85946065734743,40.1025368084247,33.562287252857914
refrigeration,test_utility_2,test_utility_1,multi_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family,remaining,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family,ret_er,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family,rob,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,remaining,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,ret_er,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,multi_family_li,rob,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,remaining,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,ret_er,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family,rob,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,remaining,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,ret_er,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_1,single_family_li,rob,top10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_2,multi_family,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_2,multi_family,remaining,top10,0.0,2280.0,1900.0,1583.333333333333,1319.4444444444453,1099.5370370370383,916.2808641975307,763.5673868312751,636.3061556927314,530.2551297439404,441.8792747866173,368.232728988849,306.8606074907075,255.7171729089223,213.09764409076888,177.58137007564073,147.98447506303455,123.32039588586122,102.76699657155223,85.63916380962473
refrigeration,test_utility_2,test_utility_2,multi_family,ret_er,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_2,multi_family,ret_er,top10,0.0,91.20000000000005,439.58399999999983,603.861546666667,658.4117660444444,650.0697612231113,607.9684168386052,549.919509700811,486.54197747640865,423.925117900043,365.34026531868403,312.33551913931024,265.4313273358248,224.55856844118898,189.33112686639743,159.21261023450825,133.61580036581836,111.95973541617332,93.70042645287685,78.34544471113895
refrigeration,test_utility_2,test_utility_2,multi_family,rob,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_2,multi_family,rob,top10,0.0,45.60000000000002,29.791999999999916,143.59744000000012,197.26143857777788,215.08117690785184,212.3561219995495,198.6030161672777,179.64037316893155,158.93704597562692,138.48220518068047,119.34448667077004,102.02960291884165,86.70756692970258,73.35579902412178,61.84816810969005,52.00945267660586,43.64782811950067,36.57351356928302,30.60880597460664
refrigeration,test_utility_2,test_utility_2,multi_family_li,remaining,efficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,test_utility_2,test_utility_2,multi_family_li,remaining,top10,0.0,840.0,700.0,583.333333333333,486.11111111111086,405.0925925925926,337.57716049382725,281.3143004115227,234.42858367626832,195.3571530635577,162.79762755296406,135.66468962747058,113.05390802289185,94.21159001907654,78.50965834923045,65.42471529102568,54.52059607585488,45.433830063211644,37.86152505267728,31.55127087723031
