id,measure_name,sector,program,market,gas_utility,electric_utility,baseline_condition,efficient_condition,complementary_condition,building_type,measure_life_(yrs),incremental_cost_(usd),annual_oandm_savings_(usd),cost_of_baseline_replacement_(usd),deferred_replacement_credit_(usd),deferred_replacement_year_x_(usd),present_value_used_(usd),kw-kwh_ratio,water_savings_(gallons),energy_savings_1_end_use,energy_savings_1_value,energy_savings_1_fuel_type,energy_savings_1_units,energy_savings_2_end_use,energy_savings_2_value,energy_savings_2_fuel_type,energy_savings_2_units,energy_savings_3_end_use,energy_savings_3_value,energy_savings_3_fuel_type,energy_savings_3_units,measure_incremental_cost,demand_ratio,deferred_replacement_credit_value,measure_water_savings,measure_electric_energy_savings,measure_natural_gas_savings,measure_fuel_oil_savings,measure_propane_savings,measure_gasoline_savings,measure_diesel_savings,electric_energy_savings_value,electric_demand_savings_value,natural_gas_savings_value,fuel_oil_savings_value,propane_savings_value,diesel_transportation_savings_value,gasoline_transportation_savings_value,other_fuel_savings_value,annual_oandm_savings,o_and_m_savings_value,water_savings_value,electric_incentive_pct,natural_gas_incentive_pct,nonutility_incentive_pct,electric_utility_incentive_value,natural_gas_utility_incentive_value,nonutility_incentive_value,total_incentive_value,electric_utility_nonmeasure_program_cost,natural_gas_utility_nonmeasure_program_costs,nonutility_nonmeasure_program_costs,risk_discount_value,electric_carbon_savings_value,electric_n2o_savings_value,electric_ch4_savings_value,natural_gas_carbon_savings_value,fuel_oil_carbon_savings_value,propane_carbon_savings_value,diesel_transportation_carbon_savings_value,gasoline_transportation_carbon_savings_value,natural_gas_n2o_savings_value,fuel_oil_n2o_savings_value,propane_n2o_savings_value,diesel_transportation_n2o_savings_value,gasoline_transportation_n2o_savings_value,natural_gas_ch4_savings_value,fuel_oil_ch4_savings_value,propane_ch4_savings_value,diesel_transportation_ch4_savings_value,gasoline_transportation_ch4_savings_value,end_use_fuel_externalities,other_nonresource_benefits,electric_customer_bill_savings,natural_gas_customer_bill_savings,heating_oil_customer_bill_savings,EUCT_cost,EUCT_benefit,EUCT_BCR,GUCT_cost,GUCT_benefit,GUCT_BCR,EGUCT_cost,EGUCT_benefit,EGUCT_BCR,TRC_cost,TRC_benefit,TRC_BCR,SCT_cost,SCT_benefit,SCT_BCR,RIM_cost,RIM_benefit,RIM_BCR,PCT_cost,PCT_benefit,PCT_BCR
217,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
218,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
219,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRROB,ROB,Methaners,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
220,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRROB,ROB,Methaners,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
221,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRROB,ROB,SuperGas,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
222,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRROB,ROB,SuperGas,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
223,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRROB,ROB,SuperGas,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
224,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRROB,ROB,SuperGas,GreenElec,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
225,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,Methaners,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
226,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,Methaners,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
227,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,Methaners,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
228,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,Methaners,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
229,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,SuperGas,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
230,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,SuperGas,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
231,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,SuperGas,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
232,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,SuperGas,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
233,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,SuperGas,FreshTricity,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
234,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,SuperGas,FreshTricity,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
235,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,SuperGas,FreshTricity,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
236,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,SuperGas,FreshTricity,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43324293616292675,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,907.5139322872976,0.22297639613938516,4070.0,907.5139322872976,0.22297639613938516,2590.0,1480.0,0.5714285714285714,1850,3628.453526613746,1.9613262306020247
237,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,none,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,915.8275136559919,0.22501904512432233,4070.0,915.8275136559919,0.22501904512432233,2590.0,1480.0,0.5714285714285714,1850,3636.7671079824404,1.9658200583688867
238,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,none,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,915.8275136559919,0.22501904512432233,4070.0,915.8275136559919,0.22501904512432233,2590.0,1480.0,0.5714285714285714,1850,3636.7671079824404,1.9658200583688867
239,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,NLIRRENO,RENO,none,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,915.8275136559919,0.22501904512432233,4070.0,915.8275136559919,0.22501904512432233,2590.0,1480.0,0.5714285714285714,1850,3636.7671079824404,1.9658200583688867
240,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,none,ElecCo,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,multi_family_li,10,1850,100,0,0.0,0.0,0.0,150,0,cooling,-800.0,electricity,kWh,,,,,,,,,1850,0.017123287671232876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,915.8275136559919,0.22501904512432233,4070.0,915.8275136559919,0.22501904512432233,2590.0,1480.0,0.5714285714285714,1850,3636.7671079824404,1.9658200583688867
241,room_ac_electricity_baseline_residential_to_air_conditioner_electricity_efficient_residential,residential,LIRRENO,RENO,none,FreshTricity,room_ac_electricity_baseline_residential,air_conditioner_electricity_efficient_residential,room_ac_electricity_baseline_residential,single_family_li,10,1850,100,0,0.0,0.0,0.0,120,0,cooling,-400.0,electricity,kWh,,,,,,,,,1850,0.0136986301369863,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,853.0202836775829,0.0,0.5,0.5,0.5,925.0,925.0,925.0,2775.0,185.0,555.0,555.0,54.06040567355166,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.746824304857292,0.0,0.0,0.0,1110.0,0.0,0.0,1480.0,0.0,0.0,2590.0,0.0,0.0,4070.0,915.8275136559919,0.22501904512432233,4070.0,915.8275136559919,0.22501904512432233,2590.0,1480.0,0.5714285714285714,1850,3636.7671079824404,1.9658200583688867
